,word,annotation_level1_Dieuwertje,annotation_level2_Dieuwertje,annotation_level3_Dieuwertje,annotation_level1_Thirza,annotation_level2_Thirza,annotation_level3_Thirza,annotation_Dieuwertje_total,annotation_Thirza_total
18081,dessave,O,O,O,O,O,O,O,O
18082,van,O,O,O,O,O,O,O,O
18083,oedepabate,O,O,O,O,O,O,O,O
18084,Chelepale,O,O,O,O,O,O,O,O
18085,ralehami,O,O,O,O,O,O,O,O
18086,",",O,O,O,O,O,O,O,O
18087,Ballegalle,O,O,O,O,O,O,O,O
18088,padikare,O,O,O,O,O,O,O,O
18089,",",O,O,O,O,O,O,O,O
18090,molo,O,O,O,O,O,O,O,O
18091,„,O,O,O,O,O,O,O,O
18092,„,O,O,O,O,O,O,O,O
18093,tiaar,O,O,O,O,O,O,O,O
18094,",",O,O,O,O,O,O,O,O
18095,en,O,O,O,O,O,O,O,O
18096,Dornegamme,O,O,O,O,O,O,O,O
18097,mohandiram,O,O,O,O,O,O,O,O
18098,",",O,O,O,O,O,O,O,O
18099,na,O,O,O,O,O,O,O,O
18100,aflegging,O,O,O,O,O,O,O,O
18101,der,O,O,O,O,O,O,O,O
18102,weder,O,O,O,O,O,O,O,O
18103,sijdse,O,O,O,O,O,O,O,O
18104,complimen,O,O,O,O,O,O,O,O
18105,„,O,O,O,O,O,O,O,O
18106,„,O,O,O,O,O,O,O,O
18107,ten,O,O,O,O,O,O,O,O
18108,bekend,O,O,O,O,O,O,O,O
18109,makende,O,O,O,O,O,O,O,O
18110,",",O,O,O,O,O,O,O,O
18111,dat,O,O,O,O,O,O,O,O
18112,haar,O,O,O,O,O,O,O,O
18113,E,O,O,O,O,O,O,O,O
18114,:,O,O,O,O,O,O,O,O
18115,door,O,O,O,O,O,O,O,O
18116,sijne,O,O,O,O,O,O,O,O
18117,maijestijt,O,O,O,O,O,O,O,O
18118,gelast,O,O,O,O,O,O,O,O
18119,waren,O,O,O,O,O,O,O,O
18120,om,O,O,O,O,O,O,O,O
18121,ons,O,O,O,O,O,O,O,O
18122,met,O,O,O,O,O,O,O,O
18123,de,O,O,O,O,O,O,O,O
18124,keijserl,O,O,O,O,O,O,O,O
18125,:,O,O,O,O,O,O,O,O
18126,brief,O,O,O,O,O,O,O,O
18127,",",O,O,O,O,O,O,O,O
18128,schenkage,O,O,O,O,O,O,O,O
18129,",",O,O,O,O,O,O,O,O
18130,goederen,O,O,O,O,O,O,O,O
18131,paarden,An,Org,Lit,An,Org,Lit,An-Org-Lit,An-Org-Lit
18132,",",O,O,O,O,O,O,O,O
18133,valken,An,Org,Lit,An,Org,Lit,An-Org-Lit,An-Org-Lit
18134,ensz,O,O,O,O,O,O,O,O
18135,:,O,O,O,O,O,O,O,O
18136,met,O,O,O,O,O,O,O,O
18137,veel,O,O,O,O,O,O,O,O
18138,statie,O,O,O,O,O,O,O,O
18139,ten,O,O,O,O,O,O,O,O
18140,hove,O,O,O,O,O,O,O,O
18141,ter,O,O,O,O,O,O,O,O
18142,audientie,O,O,O,O,O,O,O,O
18143,te,O,O,O,O,O,O,O,O
18144,begelijden,O,O,O,O,O,O,O,O
18145,welke,O,O,O,O,O,O,O,O
18146,jes,O,O,O,O,O,O,O,O
18147,:,O,O,O,O,O,O,O,O
18148,telij,O,O,O,O,O,O,O,O
18149,welke,O,O,O,O,O,O,O,O
18150,aangename,O,O,O,O,O,O,O,O
18151,tijding,O,O,O,O,O,O,O,O
18152,wij,O,O,O,O,O,O,O,O
18153,met,O,O,O,O,O,O,O,O
18154,vee,O,O,O,O,O,O,O,O
18155,eerbied,O,O,O,O,O,O,O,O
18156,aanhoord,O,O,O,O,O,O,O,O
18157,",",O,O,O,O,O,O,O,O
18158,en,O,O,O,O,O,O,O,O
18159,sijne,O,O,O,O,O,O,O,O
18160,maijestijtv,O,O,O,O,O,O,O,O
18161,deselve,O,O,O,O,O,O,O,O
18162,nedrig,O,O,O,O,O,O,O,O
18163,bedankt,O,O,O,O,O,O,O,O
18164,hebbende,O,O,O,O,O,O,O,O
18165,versogt,O,O,O,O,O,O,O,O
18166,voorm,O,O,O,O,O,O,O,O
18167,:,O,O,O,O,O,O,O,O
18168,heeren,O,O,O,O,O,O,O,O
18169,",",O,O,O,O,O,O,O,O
18170,dat,O,O,O,O,O,O,O,O
18171,w,O,O,O,O,O,O,O,O
18172,',O,O,O,O,O,O,O,O
18173,eans,O,O,O,O,O,O,O,O
18174,geliefden,O,O,O,O,O,O,O,O
18175,prepareren,O,O,O,O,O,O,O,O
18176,tot,O,O,O,O,O,O,O,O
18177,de,O,O,O,O,O,O,O,O
18178,rijs,O,O,O,O,O,O,O,O
18179,:,O,O,O,O,O,O,O,O
18180,ter,O,O,O,O,O,O,O,O
18181,wijl,O,O,O,O,O,O,O,O
18182,sij,O,O,O,O,O,O,O,O
18183,intus,O,O,O,O,O,O,O,O
18184,alle,O,O,O,O,O,O,O,O
18185,de,O,O,O,O,O,O,O,O
18186,schenkage,O,O,O,O,O,O,O,O
18187,goederen,O,O,O,O,O,O,O,O
18188,over,O,O,O,O,O,O,O,O
18189,de,O,O,O,O,O,O,O,O
18190,revie,O,O,O,O,O,O,O,O
18191,souden,O,O,O,O,O,O,O,O
18192,laten,O,O,O,O,O,O,O,O
18193,brengen,O,O,O,O,O,O,O,O
18194,",",O,O,O,O,O,O,O,O
18195,',O,O,O,O,O,O,O,O
18196,t,O,O,O,O,O,O,O,O
18197,gene,O,O,O,O,O,O,O,O
18198,geschied,O,O,O,O,O,O,O,O
18199,„,O,O,O,O,O,O,O,O
18200,sende,O,O,O,O,O,O,O,O
18201,",",O,O,O,O,O,O,O,O
18202,zo,O,O,O,O,O,O,O,O
18203,passeerden,O,O,O,O,O,O,O,O
18204,wij,O,O,O,O,O,O,O,O
18205,gesamentlijk,O,O,O,O,O,O,O,O
18206,de,O,O,O,O,O,O,O,O
18207,keijserl,O,O,O,O,O,O,O,O
18208,:,O,O,O,O,O,O,O,O
18209,brief,O,O,O,O,O,O,O,O
18210,en,O,O,O,O,O,O,O,O
18211,',O,O,O,O,O,O,O,O
18212,t,O,O,O,O,O,O,O,O
18213,kisje,O,O,O,O,O,O,O,O
18214,met,O,O,O,O,O,O,O,O
18215,paarle,O,O,O,O,O,O,O,O
18216,onder,O,O,O,O,O,O,O,O
18217,',O,O,O,O,O,O,O,O
18218,t,O,O,O,O,O,O,O,O
18219,geluijd,O,O,O,O,O,O,O,O
18220,van,O,O,O,O,O,O,O,O
18221,trommer,O,O,O,O,O,O,O,O
18222,",",O,O,O,O,O,O,O,O
18223,tromp,O,O,O,O,O,O,O,O
18224,en,O,O,O,O,O,O,O,O
18225,tamblintjes,O,O,O,O,O,O,O,O
18226,mitsgaders,O,O,O,O,O,O,O,O
18227,',O,O,O,O,O,O,O,O
18228,t,O,O,O,O,O,O,O,O
18229,doen,O,O,O,O,O,O,O,O
18230,v,O,O,O,O,O,O,O,O
18231,15,O,O,O,O,O,O,O,O
18232,.,O,O,O,O,O,O,O,O
18233,sprinkhaan,O,O,O,An,Org,Sym,O,An-Org-Sym
18234,schoten,O,O,O,O,O,O,O,O
18235,de,O,O,O,O,O,O,O,O
18236,rivier,O,O,O,O,O,O,O,O
18237,",",O,O,O,O,O,O,O,O
18238,en,O,O,O,O,O,O,O,O
18239,aldu,O,O,O,O,O,O,O,O
18240,langsaam,O,O,O,O,O,O,O,O
18241,voortgaande,O,O,O,O,O,O,O,O
18242,geraakten,O,O,O,O,O,O,O,O
18243,wij,O,O,O,O,O,O,O,O
18244,na,O,O,O,O,O,O,O,O
18245,twee,O,O,O,O,O,O,O,O
18246,a,O,O,O,O,O,O,O,O
18247,',O,O,O,O,O,O,O,O
18248,drie,O,O,O,O,O,O,O,O
18249,malen,O,O,O,O,O,O,O,O
18250,halte,O,O,O,O,O,O,O,O
18251,gehouden,O,O,O,O,O,O,O,O
18252,te,O,O,O,O,O,O,O,O
18253,hebben,O,O,O,O,O,O,O,O
18254,over,O,O,O,O,O,O,O,O
18255,de,O,O,O,O,O,O,O,O
18256,bedekte,O,O,O,O,O,O,O,O
18257,brug,O,O,O,O,O,O,O,O
18258,Bogamb,O,O,O,O,O,O,O,O
18259,gen,O,O,O,O,O,O,O,O
18260,:,O,O,O,O,O,O,O,O
18261,t,O,O,O,O,O,O,O,O
18262,alwaar,O,O,O,O,O,O,O,O
18263,de,O,O,O,O,O,O,O,O
18264,paarden,An,Org,Lit,An,Org,Lit,An-Org-Lit,An-Org-Lit
18265,met,O,O,O,O,O,O,O,O
18266,hare,O,O,O,O,O,O,O,O
18267,pr,O,O,O,O,O,O,O,O
18268,kleden,O,O,O,O,O,O,O,O
18269,bekleed,O,O,O,O,O,O,O,O
18270,zijnde,O,O,O,O,O,O,O,O
18271,",",O,O,O,O,O,O,O,O
18272,marcheerden,O,O,O,O,O,O,O,O
18273,wij,O,O,O,O,O,O,O,O
18274,voort,O,O,O,O,O,O,O,O
18275,tot,O,O,O,O,O,O,O,O
18276,in,O,O,O,O,O,O,O,O
18277,',O,O,O,O,O,O,O,O
18278,t,O,O,O,O,O,O,O,O
18279,midden,O,O,O,O,O,O,O,O
18280,der,O,O,O,O,O,O,O,O
18281,stad,O,O,O,O,O,O,O,O
18282,Candia,O,O,O,O,O,O,O,O
18283,daar,O,O,O,O,O,O,O,O
18284,wij,O,O,O,O,O,O,O,O
18285,voor,O,O,O,O,O,O,O,O
18286,den,O,O,O,O,O,O,O,O
18287,eersten,O,O,O,O,O,O,O,O
18288,rijxadigaar,O,O,O,O,O,O,O,O
18289,en,O,O,O,O,O,O,O,O
18290,der,O,O,O,O,O,O,O,O
18291,dessave,O,O,O,O,O,O,O,O
18292,der,O,O,O,O,O,O,O,O
18293,3,O,O,O,O,O,O,O,O
18294,.,O,O,O,O,O,O,O,O
18295,en,O,O,O,O,O,O,O,O
18296,7,O,O,O,O,O,O,O,O
18297,.,O,O,O,O,O,O,O,O
18298,cort,O,O,O,O,O,O,O,O
18299,uijt,O,O,O,O,O,O,O,O
18300,110,O,O,O,O,O,O,O,O
18301,6,O,O,O,O,O,O,O,O
18302,twe,O,O,O,O,O,O,O,O
18303,uijt,O,O,O,O,O,O,O,O
18304,name,O,O,O,O,O,O,O,O
18305,van,O,O,O,O,O,O,O,O
18306,sijne,O,O,O,O,O,O,O,O
18307,maijesteijt,O,O,O,O,O,O,O,O
18308,ver,O,O,O,O,O,O,O,O
18309,„,O,O,O,O,O,O,O,O
18310,„,O,O,O,O,O,O,O,O
18311,welle,O,O,O,O,O,O,O,O
18312,komt,O,O,O,O,O,O,O,O
18313,wierden,O,O,O,O,O,O,O,O
18314,",",O,O,O,O,O,O,O,O
18315,en,O,O,O,O,O,O,O,O
18316,voorts,O,O,O,O,O,O,O,O
18317,door,O,O,O,O,O,O,O,O
18318,een,O,O,O,O,O,O,O,O
18319,:,O,O,O,O,O,O,O,O
18320,dubbelde,O,O,O,O,O,O,O,O
18321,rije,O,O,O,O,O,O,O,O
18322,lascorijns,O,O,O,O,O,O,O,O
18323,met,O,O,O,O,O,O,O,O
18324,brande,O,O,O,O,O,O,O,O
18325,lonten,O,O,O,O,O,O,O,O
18326,en,O,O,O,O,O,O,O,O
18327,pieken,O,O,O,O,O,O,O,O
18328,versien,O,O,O,O,O,O,O,O
18329,",",O,O,O,O,O,O,O,O
18330,tot,O,O,O,O,O,O,O,O
18331,aan,O,O,O,O,O,O,O,O
18332,de,O,O,O,O,O,O,O,O
18333,poort,O,O,O,O,O,O,O,O
18334,van,O,O,O,O,O,O,O,O
18335,',O,O,O,O,O,O,O,O
18336,t,O,O,O,O,O,O,O,O
18337,paleijs,O,O,O,O,O,O,O,O
18338,als,O,O,O,O,O,O,O,O
18339,wanneer,O,O,O,O,O,O,O,O
18340,wij,O,O,O,O,O,O,O,O
18341,nogmaals,O,O,O,O,O,O,O,O
18342,door,O,O,O,O,O,O,O,O
18343,den,O,O,O,O,O,O,O,O
18344,dessave,O,O,O,O,O,O,O,O
18345,van,O,O,O,O,O,O,O,O
18346,saff,O,O,O,O,O,O,O,O
18347,„,O,O,O,O,O,O,O,O
18348,„,O,O,O,O,O,O,O,O
18349,ragam,O,O,O,O,O,O,O,O
18350,",",O,O,O,O,O,O,O,O
18351,den,O,O,O,O,O,O,O,O
18352,d,O,O,O,O,O,O,O,O
18353,=,O,O,O,O,O,O,O,O
18354,o,O,O,O,O,O,O,O,O
18355,van,O,O,O,O,O,O,O,O
18356,Natule,O,O,O,O,O,O,O,O
18357,",",O,O,O,O,O,O,O,O
18358,d_o,O,O,O,O,O,O,O,O
18359,der,O,O,O,O,O,O,O,O
18360,4,O,O,O,O,O,O,O,O
18361,.,O,O,O,O,O,O,O,O
18362,corles,O,O,O,O,O,O,O,O
18363,nanaikare,O,O,O,O,O,O,O,O
18364,mohotiaar,O,O,O,O,O,O,O,O
18365,",",O,O,O,O,O,O,O,O
18366,en,O,O,O,O,O,O,O,O
18367,eenige,O,O,O,O,O,O,O,O
18368,verdre,O,O,O,O,O,O,O,O
18369,hoofden,O,O,O,O,O,O,O,O
18370,gerecipieert,O,O,O,O,O,O,O,O
18371,zijnde,O,O,O,O,O,O,O,O
18372,",",O,O,O,O,O,O,O,O
18373,so,O,O,O,O,O,O,O,O
18374,sijde,O,O,O,O,O,O,O,O
18375,de,O,O,O,O,O,O,O,O
18376,eerst,O,O,O,O,O,O,O,O
18377,gem,O,O,O,O,O,O,O,O
18378,:,O,O,O,O,O,O,O,O
18379,dat,O,O,O,O,O,O,O,O
18380,hij,O,O,O,O,O,O,O,O
18381,en,O,O,O,O,O,O,O,O
18382,den,O,O,O,O,O,O,O,O
18383,dessave,O,O,O,O,O,O,O,O
18384,der,O,O,O,O,O,O,O,O
18385,3,O,O,O,O,O,O,O,O
18386,.,O,O,O,O,O,O,O,O
18387,en,O,O,O,O,O,O,O,O
18388,7,O,O,O,O,O,O,O,O
18389,.,O,O,O,O,O,O,O,O
18390,corles,O,O,O,O,O,O,O,O
18391,zig,O,O,O,O,O,O,O,O
18392,na,O,O,O,O,O,O,O,O
18393,binnen,O,O,O,O,O,O,O,O
18394,zouden,O,O,O,O,O,O,O,O
18395,begeven,O,O,O,O,O,O,O,O
18396,",",O,O,O,O,O,O,O,O
18397,om,O,O,O,O,O,O,O,O
18398,sijne,O,O,O,O,O,O,O,O
18399,maijesteijt,O,O,O,O,O,O,O,O
18400,onse,O,O,O,O,O,O,O,O
18401,komste,O,O,O,O,O,O,O,O
18402,bekent,O,O,O,O,O,O,O,O
18403,te,O,O,O,O,O,O,O,O
18404,maken,O,O,O,O,O,O,O,O
18405,waar,O,O,O,O,O,O,O,O
18406,op,O,O,O,O,O,O,O,O
18407,w,O,O,O,O,O,O,O,O
18408,',O,O,O,O,O,O,O,O
18409,haar,O,O,O,O,O,O,O,O
18410,E,O,O,O,O,O,O,O,O
18411,:,O,O,O,O,O,O,O,O
18412,s,O,O,O,O,O,O,O,O
18413,versogten,O,O,O,O,O,O,O,O
18414,",",O,O,O,O,O,O,O,O
18415,zijne,O,O,O,O,O,O,O,O
18416,maijesteijt,O,O,O,O,O,O,O,O
18417,ook,O,O,O,O,O,O,O,O
18418,voor,O,O,O,O,O,O,O,O
18419,te,O,O,O,O,O,O,O,O
18420,dragen,O,O,O,O,O,O,O,O
18421,",",O,O,O,O,O,O,O,O
18422,dat,O,O,O,O,O,O,O,O
18423,onse,O,O,O,O,O,O,O,O
18424,schriba,O,O,O,O,O,O,O,O
18425,Abraham,O,O,O,O,O,O,O,O
18426,Samlant,O,O,O,O,O,O,O,O
18427,",",O,O,O,O,O,O,O,O
18428,en,O,O,O,O,O,O,O,O
18429,de,O,O,O,O,O,O,O,O
18430,tweede,O,O,O,O,O,O,O,O
18431,tola,O,O,O,O,O,O,O,O
18432,Philip,O,O,O,O,O,O,O,O
18433,Philipsz,O,O,O,O,O,O,O,O
18434,:,O,O,O,O,O,O,O,O
18435,",",O,O,O,O,O,O,O,O
18436,mede,O,O,O,O,O,O,O,O
18437,',O,O,O,O,O,O,O,O
18438,t,O,O,O,O,O,O,O,O
18439,geluk,O,O,O,O,O,O,O,O
18440,genieten,O,O,O,O,O,O,O,O
18441,mogten,O,O,O,O,O,O,O,O
18442,voor,O,O,O,O,O,O,O,O
18443,sijne,O,O,O,O,O,O,O,O
18444,maijesteijt,O,O,O,O,O,O,O,O
18445,te,O,O,O,O,O,O,O,O
18446,verschijnen,O,O,O,O,O,O,O,O
18447,;,O,O,O,O,O,O,O,O
18448,dog,O,O,O,O,O,O,O,O
18449,den,O,O,O,O,O,O,O,O
18450,gem,O,O,O,O,O,O,O,O
18451,:,O,O,O,O,O,O,O,O
18452,dessave,O,O,O,O,O,O,O,O
18453,geliefde,O,O,O,O,O,O,O,O
18454,hier,O,O,O,O,O,O,O,O
18455,op,O,O,O,O,O,O,O,O
18456,/,O,O,O,O,O,O,O,O
18457,:,O,O,O,O,O,O,O,O
18458,buijten,O,O,O,O,O,O,O,O
18459,gewoonte,O,O,O,O,O,O,O,O
18460,:,O,O,O,O,O,O,O,O
18461,/,O,O,O,O,O,O,O,O
18462,ten,O,O,O,O,O,O,O,O
18463,eersten,O,O,O,O,O,O,O,O
18464,te,O,O,O,O,O,O,O,O
18465,antwoorden,O,O,O,O,O,O,O,O
18466,te,O,O,O,O,O,O,O,O
18467,tindol,O,O,O,O,O,O,O,O
18468,te,O,O,O,O,O,O,O,O
18469,antwoorden,O,O,O,O,O,O,O,O
18470,dat,O,O,O,O,O,O,O,O
18471,sijne,O,O,O,O,O,O,O,O
18472,maijesteijt,O,O,O,O,O,O,O,O
18473,geordo,O,O,O,O,O,O,O,O
18474,:,O,O,O,O,O,O,O,O
18475,„,O,O,O,O,O,O,O,O
18476,neerd,O,O,O,O,O,O,O,O
18477,hadden,O,O,O,O,O,O,O,O
18478,den,O,O,O,O,O,O,O,O
18479,schriba,O,O,O,O,O,O,O,O
18480,",",O,O,O,O,O,O,O,O
18481,en,O,O,O,O,O,O,O,O
18482,den,O,O,O,O,O,O,O,O
18483,tweed,O,O,O,O,O,O,O,O
18484,lanord,O,O,O,O,O,O,O,O
18485,ther,O,O,O,O,O,O,O,O
18486,tolk,O,O,O,O,O,O,O,O
18487,te,O,O,O,O,O,O,O,O
18488,laden,O,O,O,O,O,O,O,O
18489,buijten,O,O,O,O,O,O,O,O
18490,staan,O,O,O,O,O,O,O,O
18491,;,O,O,O,O,O,O,O,O
18492,hier,O,O,O,O,O,O,O,O
18493,med,O,O,O,O,O,O,O,O
18494,„,O,O,O,O,O,O,O,O
18495,traden,O,O,O,O,O,O,O,O
18496,gem,O,O,O,O,O,O,O,O
18497,:,O,O,O,O,O,O,O,O
18498,heeren,O,O,O,O,O,O,O,O
18499,„,O,O,O,O,O,O,O,O
18500,a,O,O,O,O,O,O,O,O
18501,binnen,O,O,O,O,O,O,O,O
18502,en,O,O,O,O,O,O,O,O
18503,quame,O,O,O,O,O,O,O,O
18504,kort,O,O,O,O,O,O,O,O
18505,daar,O,O,O,O,O,O,O,O
18506,op,O,O,O,O,O,O,O,O
18507,buijten,O,O,O,O,O,O,O,O
18508,",",O,O,O,O,O,O,O,O
18509,met,O,O,O,O,O,O,O,O
18510,ordre,O,O,O,O,O,O,O,O
18511,van,O,O,O,O,O,O,O,O
18512,sijne,O,O,O,O,O,O,O,O
18513,maijesteijt,O,O,O,O,O,O,O,O
18514,",",O,O,O,O,O,O,O,O
18515,om,O,O,O,O,O,O,O,O
18516,ons,O,O,O,O,O,O,O,O
18517,voor,O,O,O,O,O,O,O,O
18518,hemt,O,O,O,O,O,O,O,O
18519,„,O,O,O,O,O,O,O,O
18520,doen,O,O,O,O,O,O,O,O
18521,verschijnen,O,O,O,O,O,O,O,O
18522,:,O,O,O,O,O,O,O,O
18523,op,O,O,O,O,O,O,O,O
18524,dit,O,O,O,O,O,O,O,O
18525,berigt,O,O,O,O,O,O,O,O
18526,ontfing,O,O,O,O,O,O,O,O
18527,de,O,O,O,O,O,O,O,O
18528,eerste,O,O,O,O,O,O,O,O
18529,gezant,O,O,O,O,O,O,O,O
18530,de,O,O,O,O,O,O,O,O
18531,keijserl,O,O,O,O,O,O,O,O
18532,:,O,O,O,O,O,O,O,O
18533,k,O,O,O,O,O,O,O,O
18534,brief,O,O,O,O,O,O,O,O
18535,uijt,O,O,O,O,O,O,O,O
18536,„,O,O,O,O,O,O,O,O
18537,handen,O,O,O,O,O,O,O,O
18538,van,O,O,O,O,O,O,O,O
18539,den,O,O,O,O,O,O,O,O
18540,appoehami,O,O,O,O,O,O,O,O
18541,op,O,O,O,O,O,O,O,O
18542,sijn,O,O,O,O,O,O,O,O
18543,hoo,O,O,O,O,O,O,O,O
18544,en,O,O,O,O,O,O,O,O
18545,ging,O,O,O,O,O,O,O,O
18546,nevens,O,O,O,O,O,O,O,O
18547,den,O,O,O,O,O,O,O,O
18548,tweeden,O,O,O,O,O,O,O,O
18549,d,O,O,O,O,O,O,O,O
18550,=,O,O,O,O,O,O,O,O
18551,o,O,O,O,O,O,O,O,O
18552,en,O,O,O,O,O,O,O,O
18553,de,O,O,O,O,O,O,O,O
18554,gesamentlijke,O,O,O,O,O,O,O,O
18555,hofs,O,O,O,O,O,O,O,O
18556,-,O,O,O,O,O,O,O,O
18557,groten,O,O,O,O,O,O,O,O
18558,tot,O,O,O,O,O,O,O,O
18559,voor,O,O,O,O,O,O,O,O
18560,de,O,O,O,O,O,O,O,O
18561,audientie,O,O,O,O,O,O,O,O
18562,zaal,O,O,O,O,O,O,O,O
18563,alwaar,O,O,O,O,O,O,O,O
18564,w,O,O,O,O,O,O,O,O
18565,',O,O,O,O,O,O,O,O
18566,en,O,O,O,O,O,O,O,O
18567,onser,O,O,O,O,O,O,O,O
18568,e,O,O,O,O,O,O,O,O
18569,eersten,O,O,O,O,O,O,O,O
18570,tolk,O,O,O,O,O,O,O,O
18571,Louis,O,O,O,O,O,O,O,O
18572,De,O,O,O,O,O,O,O,O
18573,Sarram,O,O,O,O,O,O,O,O
18574,",",O,O,O,O,O,O,O,O
18575,tusschen,O,O,O,O,O,O,O,O
18576,seven,O,O,O,O,O,O,O,O
18577,hofs,O,O,O,O,O,O,O,O
18578,-,O,O,O,O,O,O,O,O
18579,Edelen,O,O,O,O,O,O,O,O
18580,te,O,O,O,O,O,O,O,O
18581,weten,O,O,O,O,O,O,O,O
18582,den,O,O,O,O,O,O,O,O
18583,eersten,O,O,O,O,O,O,O,O
18584,rijxadigaar,O,O,O,O,O,O,O,O
18585,",",O,O,O,O,O,O,O,O
18586,den,O,O,O,O,O,O,O,O
18587,dessave,O,O,O,O,O,O,O,O
18588,van,O,O,O,O,O,O,O,O
18589,saffragam,O,O,O,O,O,O,O,O
18590,den,O,O,O,O,O,O,O,O
18591,d,O,O,O,O,O,O,O,O
18592,-,O,O,O,O,O,O,O,O
18593,o,O,O,O,O,O,O,O,O
18594,der,O,O,O,O,O,O,O,O
18595,3,O,O,O,O,O,O,O,O
18596,.,O,O,O,O,O,O,O,O
18597,en,O,O,O,O,O,O,O,O
18598,7,O,O,O,O,O,O,O,O
18599,.,O,O,O,O,O,O,O,O
18600,corles,O,O,O,O,O,O,O,O
18601,",",O,O,O,O,O,O,O,O
18602,d,O,O,O,O,O,O,O,O
18603,=,O,O,O,O,O,O,O,O
18604,o,O,O,O,O,O,O,O,O
18605,van,O,O,O,O,O,O,O,O
18606,matele,O,O,O,O,O,O,O,O
18607,den,O,O,O,O,O,O,O,O
18608,d,O,O,O,O,O,O,O,O
18609,-,O,O,O,O,O,O,O,O
18610,o,O,O,O,O,O,O,O,O
18611,der,O,O,O,O,O,O,O,O
18612,4,O,O,O,O,O,O,O,O
18613,.,O,O,O,O,O,O,O,O
18614,corles,O,O,O,O,O,O,O,O
18615,",",O,O,O,O,O,O,O,O
18616,den,O,O,O,O,O,O,O,O
18617,d,O,O,O,O,O,O,O,O
18618,=,O,O,O,O,O,O,O,O
18619,o,O,O,O,O,O,O,O,O
18620,van,O,O,O,O,O,O,O,O
18621,oedepala,O,O,O,O,O,O,O,O
18622,en,O,O,O,O,O,O,O,O
18623,Dehigamme,O,O,O,O,O,O,O,O
18624,nanaikare,O,O,O,O,O,O,O,O
18625,",",O,O,O,O,O,O,O,O
18626,molotiaar,O,O,O,O,O,O,O,O
18627,geplaats,O,O,O,O,O,O,O,O
18628,zijnde,O,O,O,O,O,O,O,O
18629,",",O,O,O,O,O,O,O,O
18630,wierden,O,O,O,O,O,O,O,O
18631,er,O,O,O,O,O,O,O,O
18632,7,O,O,O,O,O,O,O,O
18633,.,O,O,O,O,O,O,O,O
18634,gordijn,O,O,O,O,O,O,O,O
18635,agter,O,O,O,O,O,O,O,O
18636,den,O,O,O,O,O,O,O,O
18637,anderen,O,O,O,O,O,O,O,O
18638,opengeschoven,O,O,O,O,O,O,O,O
18639,als,O,O,O,O,O,O,O,O
18640,o1,O,O,O,O,O,O,O,O
18641,d,O,O,O,O,O,O,O,O
18642,ebelas,O,O,O,O,O,O,O,O
18643,Delx,O,O,O,O,O,O,O,O
18644,t,O,O,O,O,O,O,O,O
18645,',O,O,O,O,O,O,O,O
18646,bl,O,O,O,O,O,O,O,O
18647,als,O,O,O,O,O,O,O,O
18648,wanneer,O,O,O,O,O,O,O,O
18649,de,O,O,O,O,O,O,O,O
18650,gesamentlijke,O,O,O,O,O,O,O,O
18651,hofs,O,O,O,O,O,O,O,O
18652,-,O,O,O,O,O,O,O,O
18653,groten,O,O,O,O,O,O,O,O
18654,",",O,O,O,O,O,O,O,O
18655,en,O,O,O,O,O,O,O,O
18656,onsen,O,O,O,O,O,O,O,O
18657,eersten,O,O,O,O,O,O,O,O
18658,tolk,O,O,O,O,O,O,O,O
18659,",",O,O,O,O,O,O,O,O
18660,tot,O,O,O,O,O,O,O,O
18661,ses,O,O,O,O,O,O,O,O
18662,malen,O,O,O,O,O,O,O,O
18663,mett,O,O,O,O,O,O,O,O
18664,aangezigte,O,O,O,O,O,O,O,O
18665,plat,O,O,O,O,O,O,O,O
18666,ter,O,O,O,O,O,O,O,O
18667,aarde,O,O,O,O,O,O,O,O
18668,en,O,O,O,O,O,O,O,O
18669,w,O,O,O,O,O,O,O,O
18670,',O,O,O,O,O,O,O,O
18671,op,O,O,O,O,O,O,O,O
18672,onse,O,O,O,O,O,O,O,O
18673,regter,O,O,O,O,O,O,O,O
18674,knien,O,O,O,O,O,O,O,O
18675,vielen,O,O,O,O,O,O,O,O
18676,",",O,O,O,O,O,O,O,O
18677,welke,O,O,O,O,O,O,O,O
18678,eer,O,O,O,O,O,O,O,O
18679,bewijsing,O,O,O,O,O,O,O,O
18680,tot,O,O,O,O,O,O,O,O
18681,3,O,O,O,O,O,O,O,O
18682,.,O,O,O,O,O,O,O,O
18683,malen,O,O,O,O,O,O,O,O
18684,toe,O,O,O,O,O,O,O,O
18685,geschied,O,O,O,O,O,O,O,O
18686,—,O,O,O,O,O,O,O,O
18687,zijnde,O,O,O,O,O,O,O,O
18688,",",O,O,O,O,O,O,O,O
18689,zo,O,O,O,O,O,O,O,O
18690,quamen,O,O,O,O,O,O,O,O
18691,waar,O,O,O,O,O,O,O,O
18692,een,O,O,O,O,O,O,O,O
18693,seer,O,O,O,O,O,O,O,O
18694,groot,O,O,O,O,O,O,O,O
18695,op,O,O,O,O,O,O,O,O
18696,de,O,O,O,O,O,O,O,O
18697,grond,O,O,O,O,O,O,O,O
18698,gespreijd,O,O,O,O,O,O,O,O
18699,leggend,O,O,O,O,O,O,O,O
18700,alcatijt,O,O,O,O,O,O,O,O
18701,",",O,O,O,O,O,O,O,O
18702,van,O,O,O,O,O,O,O,O
18703,waar,O,O,O,O,O,O,O,O
18704,den,O,O,O,O,O,O,O,O
